Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Drogue_Deployed,Main_Deployed
32.9417,-99.9631,-3.38255,2021.19,2031.69,-71.9783,1,0
32.95,-99.9042,-3.38239,2020.6,2031.1,-71.9774,1,0
32.9583,-99.8453,-3.38222,2020,2030.5,-71.9765,1,0
32.9667,-99.7864,-3.38205,2019.4,2029.9,-71.9756,1,0
32.975,-99.7275,-3.38189,2018.8,2029.3,-71.9747,1,0
32.9833,-99.6685,-3.38172,2018.2,2028.7,-71.9739,1,0
32.9917,-99.6096,-3.38155,2017.6,2028.1,-71.9733,1,0
33,-99.5507,-3.38139,2017,2027.5,-71.9729,1,0
33.0083,-99.4918,-3.38122,2016.4,2026.9,-71.9726,1,0
33.0167,-99.4329,-3.38106,2015.8,2026.3,-71.9725,1,0
33.025,-99.374,-3.38089,2015.2,2025.7,-71.9726,1,0
33.0333,-99.315,-3.38072,2014.6,2025.1,-71.9727,1,0
33.0417,-99.2561,-3.38056,2014,2024.5,-71.9726,1,0
33.05,-99.1972,-3.38039,2013.4,2023.9,-71.9723,1,0
33.0583,-99.1383,-3.38022,2012.8,2023.3,-71.9719,1,0
33.0667,-99.0794,-3.38006,2012.2,2022.7,-71.9713,1,0
33.075,-99.0205,-3.37989,2011.6,2022.1,-71.9706,1,0
33.0833,-98.9615,-3.37972,2011,2021.5,-71.9697,1,0
33.0917,-98.9026,-3.37956,2010.4,2020.9,-71.9688,1,0
33.1,-98.8437,-3.37939,2009.8,2020.3,-71.9679,1,0
33.1083,-98.7848,-3.37923,2009.2,2019.7,-71.967,1,0
33.1167,-98.7258,-3.37906,2008.6,2019.1,-71.9661,1,0
33.125,-98.6669,-3.37889,2008,2018.5,-71.9652,1,0
33.1333,-98.608,-3.37873,2007.4,2017.9,-71.9643,1,0
33.1417,-98.5491,-3.37856,2006.8,2017.3,-71.9635,1,0
33.15,-98.4902,-3.37839,2006.2,2016.7,-71.9626,1,0
33.1583,-98.4312,-3.37823,2005.6,2016.1,-71.9617,1,0
33.1667,-98.3723,-3.37806,2005,2015.5,-71.9608,1,0
33.175,-98.3134,-3.3779,2004.4,2014.9,-71.9599,1,0
33.1833,-98.2545,-3.37773,2003.8,2014.3,-71.959,1,0
33.1917,-98.1955,-3.37756,2003.2,2013.7,-71.9582,1,0
33.2,-98.1366,-3.3774,2002.6,2013.1,-71.9577,1,0
33.2083,-98.0777,-3.37723,2002,2012.5,-71.9573,1,0
33.2167,-98.0188,-3.37706,2001.4,2011.9,-71.957,1,0
33.225,-97.9598,-3.3769,2000.8,2011.3,-71.9569,1,0
33.2333,-97.9009,-3.37673,2000.2,2010.7,-71.957,1,0
33.2417,-97.842,-3.37656,1999.6,2010.1,-71.9571,1,0
33.25,-97.783,-3.3764,1999,2009.5,-71.9569,1,0
33.2583,-97.7241,-3.37623,1998.41,2008.91,-71.9566,1,0
33.2667,-97.6652,-3.37606,1997.81,2008.31,-71.9562,1,0
33.275,-97.6063,-3.3759,1997.21,2007.71,-71.9556,1,0
33.2833,-97.5473,-3.37573,1996.61,2007.11,-71.9548,1,0
33.2917,-97.4884,-3.37557,1996.01,2006.51,-71.9539,1,0
33.3,-97.4295,-3.3754,1995.41,2005.91,-71.953,1,0
33.3083,-97.3705,-3.37523,1994.81,2005.31,-71.9521,1,0
33.3167,-97.3116,-3.37507,1994.21,2004.71,-71.9512,1,0
33.325,-97.2527,-3.3749,1993.61,2004.11,-71.9503,1,0
33.3333,-97.1938,-3.37473,1993.01,2003.51,-71.9494,1,0
33.3417,-97.1348,-3.37457,1992.41,2002.91,-71.9485,1,0
33.35,-97.0759,-3.3744,1991.81,2002.31,-71.9477,1,0
33.3583,-97.017,-3.37423,1991.21,2001.71,-71.9468,1,0
33.3667,-96.958,-3.37407,1990.61,2001.11,-71.9459,1,0
33.375,-96.8991,-3.3739,1990.01,2000.51,-71.945,1,0
33.3833,-96.8402,-3.37373,1989.41,1999.91,-71.9441,1,0
33.3917,-96.7812,-3.37357,1988.81,1999.31,-71.9432,1,0
33.4,-96.7223,-3.3734,1988.21,1998.71,-71.9425,1,0
33.4083,-96.6634,-3.37324,1987.61,1998.11,-71.942,1,0
33.4167,-96.6044,-3.37307,1987.01,1997.51,-71.9417,1,0
33.425,-96.5455,-3.3729,1986.41,1996.91,-71.9415,1,0
33.4333,-96.4866,-3.37274,1985.81,1996.31,-71.9414,1,0
33.4417,-96.4276,-3.37257,1985.21,1995.71,-71.9415,1,0
33.45,-96.3687,-3.3724,1984.62,1995.12,-71.9415,1,0
33.4583,-96.3097,-3.37224,1984.02,1994.52,-71.9413,1,0
33.4667,-96.2508,-3.37207,1983.42,1993.92,-71.941,1,0
33.475,-96.1919,-3.3719,1982.82,1993.32,-71.9405,1,0
33.4833,-96.1329,-3.37174,1982.22,1992.72,-71.9398,1,0
33.4917,-96.074,-3.37157,1981.62,1992.12,-71.939,1,0
33.5,-96.0151,-3.3714,1981.02,1991.52,-71.938,1,0
33.5083,-95.9561,-3.37124,1980.42,1990.92,-71.9371,1,0
33.5167,-95.8972,-3.37107,1979.82,1990.32,-71.9362,1,0
33.525,-95.8383,-3.3709,1979.22,1989.72,-71.9353,1,0
33.5333,-95.7793,-3.37074,1978.62,1989.12,-71.9344,1,0
33.5417,-95.7204,-3.37057,1978.02,1988.52,-71.9336,1,0
33.55,-95.6614,-3.37041,1977.42,1987.92,-71.9327,1,0
33.5583,-95.6025,-3.37024,1976.82,1987.32,-71.9318,1,0
33.5667,-95.5436,-3.37007,1976.22,1986.72,-71.9309,1,0
33.575,-95.4846,-3.36991,1975.62,1986.12,-71.93,1,0
33.5833,-95.4257,-3.36974,1975.02,1985.52,-71.9291,1,0
33.5917,-95.3667,-3.36957,1974.42,1984.92,-71.9282,1,0
33.6,-95.3078,-3.36941,1973.82,1984.32,-71.9274,1,0
33.6083,-95.2489,-3.36924,1973.23,1983.73,-71.9268,1,0
33.6167,-95.1899,-3.36907,1972.63,1983.13,-71.9264,1,0
33.625,-95.131,-3.36891,1972.03,1982.53,-71.9261,1,0
33.6333,-95.072,-3.36874,1971.43,1981.93,-71.926,1,0
33.6417,-95.0131,-3.36857,1970.83,1981.33,-71.926,1,0
33.65,-94.9541,-3.36841,1970.23,1980.73,-71.9262,1,0
33.6583,-94.8952,-3.36824,1969.63,1980.13,-71.926,1,0
33.6667,-94.8363,-3.36807,1969.03,1979.53,-71.9257,1,0
33.675,-94.7773,-3.36791,1968.43,1978.93,-71.9253,1,0
33.6833,-94.7184,-3.36774,1967.83,1978.33,-71.9247,1,0
33.6917,-94.6594,-3.36757,1967.23,1977.73,-71.924,1,0
33.7,-94.6005,-3.36741,1966.63,1977.13,-71.9231,1,0
33.7083,-94.5415,-3.36724,1966.03,1976.53,-71.9222,1,0
33.7167,-94.4826,-3.36707,1965.43,1975.93,-71.9213,1,0
33.725,-94.4236,-3.36691,1964.83,1975.33,-71.9204,1,0
33.7333,-94.3647,-3.36674,1964.23,1974.73,-71.9195,1,0
33.7417,-94.3058,-3.36658,1963.64,1974.14,-71.9186,1,0
33.75,-94.2468,-3.36641,1963.04,1973.54,-71.9177,1,0
33.7583,-94.1879,-3.36624,1962.44,1972.94,-71.9168,1,0
33.7667,-94.1289,-3.36608,1961.84,1972.34,-71.916,1,0
33.775,-94.07,-3.36591,1961.24,1971.74,-71.9151,1,0
33.7833,-94.011,-3.36574,1960.64,1971.14,-71.9142,1,0
33.7917,-93.9521,-3.36558,1960.04,1970.54,-71.9133,1,0
33.8,-93.8931,-3.36541,1959.44,1969.94,-71.9124,1,0
33.8083,-93.8342,-3.36524,1958.84,1969.34,-71.9117,1,0
33.8167,-93.7752,-3.36508,1958.24,1968.74,-71.9112,1,0
33.825,-93.7163,-3.36491,1957.64,1968.14,-71.9109,1,0
33.8333,-93.6573,-3.36474,1957.04,1967.54,-71.9107,1,0
33.8417,-93.5984,-3.36458,1956.44,1966.94,-71.9107,1,0
33.85,-93.5394,-3.36441,1955.84,1966.34,-71.9108,1,0
33.8583,-93.4805,-3.36424,1955.25,1965.75,-71.9107,1,0
33.8667,-93.4215,-3.36408,1954.65,1965.15,-71.9105,1,0
33.875,-93.3626,-3.36391,1954.05,1964.55,-71.9101,1,0
33.8833,-93.3036,-3.36374,1953.45,1963.95,-71.9096,1,0
33.8917,-93.2447,-3.36358,1952.85,1963.35,-71.9089,1,0
33.9,-93.1857,-3.36341,1952.25,1962.75,-71.9081,1,0
33.9083,-93.1268,-3.36324,1951.65,1962.15,-71.9071,1,0
33.9167,-93.0678,-3.36308,1951.05,1961.55,-71.9062,1,0
33.925,-93.0089,-3.36291,1950.45,1960.95,-71.9054,1,0
33.9333,-92.9499,-3.36274,1949.85,1960.35,-71.9045,1,0
33.9417,-92.891,-3.36258,1949.25,1959.75,-71.9036,1,0
33.95,-92.832,-3.36241,1948.65,1959.15,-71.9027,1,0
33.9583,-92.7731,-3.36224,1948.05,1958.55,-71.9018,1,0
33.9667,-92.7141,-3.36208,1947.46,1957.96,-71.9009,1,0
33.975,-92.6552,-3.36191,1946.86,1957.36,-71.9,1,0
33.9833,-92.5962,-3.36174,1946.26,1956.76,-71.8991,1,0
33.9917,-92.5372,-3.36158,1945.66,1956.16,-71.8983,1,0
34,-92.4783,-3.36141,1945.06,1955.56,-71.8974,1,0
34.0083,-92.4193,-3.36124,1944.46,1954.96,-71.8966,1,0
34.0167,-92.3604,-3.36108,1943.86,1954.36,-71.8961,1,0
34.025,-92.3014,-3.36091,1943.26,1953.76,-71.8957,1,0
34.0333,-92.2425,-3.36075,1942.66,1953.16,-71.8955,1,0
34.0417,-92.1835,-3.36058,1942.06,1952.56,-71.8954,1,0
34.05,-92.1246,-3.36041,1941.46,1951.96,-71.8955,1,0
34.0583,-92.0656,-3.36025,1940.87,1951.37,-71.8955,1,0
34.0667,-92.0067,-3.36008,1940.27,1950.77,-71.8953,1,0
34.075,-91.9477,-3.35991,1939.67,1950.17,-71.895,1,0
34.0833,-91.8887,-3.35975,1939.07,1949.57,-71.8945,1,0
34.0917,-91.8298,-3.35958,1938.47,1948.97,-71.8938,1,0
34.1,-91.7708,-3.35941,1937.87,1948.37,-71.893,1,0
34.1083,-91.7119,-3.35925,1937.27,1947.77,-71.8921,1,0
34.1167,-91.6529,-3.35908,1936.67,1947.17,-71.8912,1,0
34.125,-91.594,-3.35891,1936.07,1946.57,-71.8903,1,0
34.1333,-91.535,-3.35875,1935.47,1945.97,-71.8894,1,0
34.1417,-91.476,-3.35858,1934.87,1945.37,-71.8885,1,0
34.15,-91.4171,-3.35841,1934.28,1944.78,-71.8876,1,0
34.1583,-91.3581,-3.35825,1933.68,1944.18,-71.8867,1,0
34.1667,-91.2992,-3.35808,1933.08,1943.58,-71.8858,1,0
34.175,-91.2402,-3.35791,1932.48,1942.98,-71.885,1,0
34.1833,-91.1812,-3.35775,1931.88,1942.38,-71.8841,1,0
34.1917,-91.1223,-3.35758,1931.28,1941.78,-71.8832,1,0
34.2,-91.0633,-3.35741,1930.68,1941.18,-71.8823,1,0
34.2083,-91.0044,-3.35725,1930.08,1940.58,-71.8815,1,0
34.2167,-90.9454,-3.35708,1929.48,1939.98,-71.881,1,0
34.225,-90.8864,-3.35691,1928.88,1939.38,-71.8806,1,0
34.2333,-90.8275,-3.35675,1928.28,1938.78,-71.8803,1,0
34.2417,-90.7685,-3.35658,1927.69,1938.19,-71.8802,1,0
34.25,-90.7096,-3.35641,1927.09,1937.59,-71.8803,1,0
34.2583,-90.6506,-3.35625,1926.49,1936.99,-71.8804,1,0
34.2667,-90.5916,-3.35608,1925.89,1936.39,-71.8802,1,0
34.275,-90.5327,-3.35591,1925.29,1935.79,-71.8798,1,0
34.2833,-90.4737,-3.35575,1924.69,1935.19,-71.8794,1,0
34.2917,-90.4147,-3.35558,1924.09,1934.59,-71.8787,1,0
34.3,-90.3558,-3.35541,1923.49,1933.99,-71.8779,1,0
34.3083,-90.2968,-3.35525,1922.89,1933.39,-71.877,1,0
34.3167,-90.2379,-3.35508,1922.29,1932.79,-71.8761,1,0
34.325,-90.1789,-3.35491,1921.7,1932.2,-71.8752,1,0
34.3333,-90.1199,-3.35475,1921.1,1931.6,-71.8743,1,0
34.3417,-90.061,-3.35458,1920.5,1931,-71.8734,1,0
34.35,-90.002,-3.35441,1919.9,1930.4,-71.8725,1,0
34.3583,-89.943,-3.35425,1919.3,1929.8,-71.8716,1,0
34.3667,-89.8841,-3.35408,1918.7,1929.2,-71.8707,1,0
34.375,-89.8251,-3.35391,1918.1,1928.6,-71.8698,1,0
34.3833,-89.7661,-3.35375,1917.5,1928,-71.8689,1,0
34.3917,-89.7072,-3.35358,1916.9,1927.4,-71.8681,1,0
34.4,-89.6482,-3.35341,1916.31,1926.81,-71.8672,1,0
34.4083,-89.5892,-3.35325,1915.71,1926.21,-71.8664,1,0
34.4167,-89.5303,-3.35308,1915.11,1925.61,-71.8659,1,0
34.425,-89.4713,-3.35291,1914.51,1925.01,-71.8655,1,0
34.4333,-89.4124,-3.35275,1913.91,1924.41,-71.8652,1,0
34.4417,-89.3534,-3.35258,1913.31,1923.81,-71.8651,1,0
34.45,-89.2944,-3.35241,1912.71,1923.21,-71.8652,1,0
34.4583,-89.2355,-3.35225,1912.11,1922.61,-71.8652,1,0
34.4667,-89.1765,-3.35208,1911.51,1922.01,-71.8651,1,0
34.475,-89.1175,-3.35191,1910.92,1921.42,-71.8647,1,0
34.4833,-89.0586,-3.35175,1910.32,1920.82,-71.8642,1,0
34.4917,-88.9996,-3.35158,1909.72,1920.22,-71.8635,1,0
34.5,-88.9406,-3.35141,1909.12,1919.62,-71.8627,1,0
34.5083,-88.8816,-3.35125,1908.52,1919.02,-71.8618,1,0
34.5167,-88.8227,-3.35108,1907.92,1918.42,-71.8609,1,0
34.525,-88.7637,-3.35091,1907.32,1917.82,-71.86,1,0
34.5333,-88.7047,-3.35075,1906.72,1917.22,-71.8591,1,0
34.5417,-88.6458,-3.35058,1906.12,1916.62,-71.8582,1,0
34.55,-88.5868,-3.35041,1905.53,1916.03,-71.8573,1,0
34.5583,-88.5278,-3.35025,1904.93,1915.43,-71.8564,1,0
34.5667,-88.4689,-3.35008,1904.33,1914.83,-71.8555,1,0
34.575,-88.4099,-3.34991,1903.73,1914.23,-71.8546,1,0
34.5833,-88.3509,-3.34975,1903.13,1913.63,-71.8537,1,0
34.5917,-88.292,-3.34958,1902.53,1913.03,-71.8529,1,0
34.6,-88.233,-3.34941,1901.93,1912.43,-71.852,1,0
34.6083,-88.174,-3.34925,1901.33,1911.83,-71.8513,1,0
34.6167,-88.115,-3.34908,1900.74,1911.24,-71.8507,1,0
34.625,-88.0561,-3.34891,1900.14,1910.64,-71.8504,1,0
34.6333,-87.9971,-3.34875,1899.54,1910.04,-71.8501,1,0
34.6417,-87.9381,-3.34858,1898.94,1909.44,-71.8501,1,0
34.65,-87.8792,-3.34841,1898.34,1908.84,-71.8501,1,0
34.6583,-87.8202,-3.34825,1897.74,1908.24,-71.8502,1,0
34.6667,-87.7612,-3.34808,1897.14,1907.64,-71.8499,1,0
34.675,-87.7022,-3.34791,1896.54,1907.04,-71.8496,1,0
34.6833,-87.6433,-3.34775,1895.95,1906.45,-71.849,1,0
34.6917,-87.5843,-3.34758,1895.35,1905.85,-71.8483,1,0
34.7,-87.5253,-3.34741,1894.75,1905.25,-71.8475,1,0
34.7083,-87.4664,-3.34725,1894.15,1904.65,-71.8465,1,0
34.7167,-87.4074,-3.34708,1893.55,1904.05,-71.8456,1,0
34.725,-87.3484,-3.34691,1892.95,1903.45,-71.8447,1,0
34.7333,-87.2894,-3.34675,1892.35,1902.85,-71.8438,1,0
34.7417,-87.2305,-3.34658,1891.75,1902.25,-71.8429,1,0
34.75,-87.1715,-3.34641,1891.16,1901.66,-71.842,1,0
34.7583,-87.1125,-3.34625,1890.56,1901.06,-71.8411,1,0
34.7667,-87.0535,-3.34608,1889.96,1900.46,-71.8403,1,0
34.775,-86.9946,-3.34591,1889.36,1899.86,-71.8394,1,0
34.7833,-86.9356,-3.34575,1888.76,1899.26,-71.8385,1,0
34.7917,-86.8766,-3.34558,1888.16,1898.66,-71.8376,1,0
34.8,-86.8176,-3.34541,1887.56,1898.06,-71.8368,1,0
34.8083,-86.7587,-3.34525,1886.97,1897.47,-71.8361,1,0
34.8167,-86.6997,-3.34508,1886.37,1896.87,-71.8356,1,0
34.825,-86.6407,-3.34491,1885.77,1896.27,-71.8353,1,0
34.8333,-86.5817,-3.34475,1885.17,1895.67,-71.8351,1,0
34.8417,-86.5228,-3.34458,1884.57,1895.07,-71.8351,1,0
34.85,-86.4638,-3.34441,1883.97,1894.47,-71.8352,1,0
34.8583,-86.4048,-3.34425,1883.37,1893.87,-71.8351,1,0
34.8667,-86.3458,-3.34408,1882.77,1893.27,-71.8348,1,0
34.875,-86.2869,-3.34391,1882.18,1892.68,-71.8344,1,0
34.8833,-86.2279,-3.34375,1881.58,1892.08,-71.8338,1,0
34.8917,-86.1689,-3.34358,1880.98,1891.48,-71.8331,1,0
34.9,-86.1099,-3.34341,1880.38,1890.88,-71.8322,1,0
34.9083,-86.051,-3.34325,1879.78,1890.28,-71.8312,1,0
34.9167,-85.992,-3.34308,1879.18,1889.68,-71.8303,1,0
34.925,-85.933,-3.34291,1878.58,1889.08,-71.8294,1,0
34.9333,-85.874,-3.34275,1877.99,1888.49,-71.8285,1,0
34.9417,-85.815,-3.34258,1877.39,1887.89,-71.8276,1,0
34.95,-85.7561,-3.34241,1876.79,1887.29,-71.8267,1,0
34.9583,-85.6971,-3.34225,1876.19,1886.69,-71.8259,1,0
34.9667,-85.6381,-3.34208,1875.59,1886.09,-71.825,1,0
34.975,-85.5791,-3.34191,1874.99,1885.49,-71.8241,1,0
34.9833,-85.5202,-3.34175,1874.39,1884.89,-71.8232,1,0
34.9917,-85.4612,-3.34158,1873.8,1884.3,-71.8223,1,0
35,-85.4022,-3.34141,1873.2,1883.7,-71.8215,1,0
35.0083,-85.3432,-3.34125,1872.6,1883.1,-71.8209,1,0
35.0167,-85.2842,-3.34108,1872,1882.5,-71.8205,1,0
35.025,-85.2253,-3.34091,1871.4,1881.9,-71.8203,1,0
35.0333,-85.1663,-3.34075,1870.8,1881.3,-71.8201,1,0
35.0417,-85.1073,-3.34058,1870.21,1880.71,-71.8202,1,0
35.05,-85.0483,-3.34041,1869.61,1880.11,-71.8203,1,0
35.0583,-84.9893,-3.34025,1869.01,1879.51,-71.8201,1,0
35.0667,-84.9304,-3.34008,1868.41,1878.91,-71.8198,1,0
35.075,-84.8714,-3.33991,1867.81,1878.31,-71.8193,1,0
35.0833,-84.8124,-3.33975,1867.21,1877.71,-71.8186,1,0
35.0917,-84.7534,-3.33958,1866.61,1877.11,-71.8178,1,0
35.1,-84.6944,-3.33941,1866.02,1876.52,-71.8168,1,0
35.1083,-84.6355,-3.33925,1865.42,1875.92,-71.8159,1,0
35.1167,-84.5765,-3.33908,1864.82,1875.32,-71.815,1,0
35.125,-84.5175,-3.33891,1864.22,1874.72,-71.8141,1,0
35.1333,-84.4585,-3.33875,1863.62,1874.12,-71.8132,1,0
35.1417,-84.3995,-3.33858,1863.02,1873.52,-71.8123,1,0
35.15,-84.3405,-3.33841,1862.42,1872.92,-71.8114,1,0
35.1583,-84.2816,-3.33825,1861.83,1872.33,-71.8105,1,0
35.1667,-84.2226,-3.33808,1861.23,1871.73,-71.8097,1,0
35.175,-84.1636,-3.33791,1860.63,1871.13,-71.8088,1,0
35.1833,-84.1046,-3.33775,1860.03,1870.53,-71.8079,1,0
35.1917,-84.0456,-3.33758,1859.43,1869.93,-71.807,1,0
35.2,-83.9867,-3.33741,1858.83,1869.33,-71.8063,1,0
35.2083,-83.9277,-3.33725,1858.24,1868.74,-71.8058,1,0
35.2167,-83.8687,-3.33708,1857.64,1868.14,-71.8055,1,0
35.225,-83.8097,-3.33691,1857.04,1867.54,-71.8053,1,0
35.2333,-83.7507,-3.33675,1856.44,1866.94,-71.8052,1,0
35.2417,-83.6917,-3.33658,1855.84,1866.34,-71.8053,1,0
35.25,-83.6328,-3.33641,1855.24,1865.74,-71.8053,1,0
35.2583,-83.5738,-3.33625,1854.65,1865.15,-71.805,1,0
35.2667,-83.5148,-3.33608,1854.05,1864.55,-71.8046,1,0
35.275,-83.4558,-3.33591,1853.45,1863.95,-71.804,1,0
35.2833,-83.3968,-3.33575,1852.85,1863.35,-71.8033,1,0
35.2917,-83.3378,-3.33558,1852.25,1862.75,-71.8024,1,0
35.3,-83.2788,-3.33541,1851.65,1862.15,-71.8014,1,0
35.3083,-83.2199,-3.33525,1851.06,1861.56,-71.8005,1,0
35.3167,-83.1609,-3.33508,1850.46,1860.96,-71.7996,1,0
35.325,-83.1019,-3.33491,1849.86,1860.36,-71.7987,1,0
35.3333,-83.0429,-3.33475,1849.26,1859.76,-71.7978,1,0
35.3417,-82.9839,-3.33458,1848.66,1859.16,-71.7969,1,0
35.35,-82.9249,-3.33441,1848.06,1858.56,-71.796,1,0
35.3583,-82.8659,-3.33425,1847.47,1857.97,-71.7951,1,0
35.3667,-82.807,-3.33408,1846.87,1857.37,-71.7942,1,0
35.375,-82.748,-3.33391,1846.27,1856.77,-71.7934,1,0
35.3833,-82.689,-3.33375,1845.67,1856.17,-71.7925,1,0
35.3917,-82.63,-3.33358,1845.07,1855.57,-71.7917,1,0
35.4,-82.571,-3.33341,1844.47,1854.97,-71.7911,1,0
35.4083,-82.512,-3.33325,1843.88,1854.38,-71.7907,1,0
35.4167,-82.453,-3.33308,1843.28,1853.78,-71.7905,1,0
35.425,-82.3941,-3.33291,1842.68,1853.18,-71.7904,1,0
35.4333,-82.3351,-3.33275,1842.08,1852.58,-71.7904,1,0
35.4417,-82.2761,-3.33258,1841.48,1851.98,-71.7905,1,0
35.45,-82.2171,-3.33241,1840.88,1851.38,-71.7903,1,0
35.4583,-82.1581,-3.33225,1840.29,1850.79,-71.7899,1,0
35.4667,-82.0991,-3.33208,1839.69,1850.19,-71.7894,1,0
35.475,-82.0401,-3.33191,1839.09,1849.59,-71.7887,1,0
35.4833,-81.9811,-3.33175,1838.49,1848.99,-71.7878,1,0
35.4917,-81.9222,-3.33158,1837.89,1848.39,-71.7868,1,0
35.5,-81.8632,-3.33141,1837.3,1847.8,-71.7859,1,0
35.5083,-81.8042,-3.33125,1836.7,1847.2,-71.785,1,0
35.5167,-81.7452,-3.33108,1836.1,1846.6,-71.7841,1,0
35.525,-81.6862,-3.33091,1835.5,1846,-71.7832,1,0
35.5333,-81.6272,-3.33075,1834.9,1845.4,-71.7823,1,0
35.5417,-81.5682,-3.33058,1834.3,1844.8,-71.7814,1,0
35.55,-81.5092,-3.33041,1833.71,1844.21,-71.7805,1,0
35.5583,-81.4502,-3.33025,1833.11,1843.61,-71.7797,1,0
35.5667,-81.3913,-3.33008,1832.51,1843.01,-71.7788,1,0
35.575,-81.3323,-3.32991,1831.91,1842.41,-71.7779,1,0
35.5833,-81.2733,-3.32975,1831.31,1841.81,-71.777,1,0
35.5917,-81.2143,-3.32958,1830.72,1841.22,-71.7764,1,0
35.6,-81.1553,-3.32941,1830.12,1840.62,-71.7759,1,0
35.6083,-81.0963,-3.32925,1829.52,1840.02,-71.7756,1,0
35.6167,-81.0373,-3.32908,1828.92,1839.42,-71.7755,1,0
35.625,-80.9783,-3.32891,1828.32,1838.82,-71.7755,1,0
35.6333,-80.9193,-3.32875,1827.72,1838.22,-71.7757,1,0
35.6417,-80.8604,-3.32858,1827.13,1837.63,-71.7755,1,0
35.65,-80.8014,-3.32841,1826.53,1837.03,-71.7752,1,0
35.6583,-80.7424,-3.32825,1825.93,1836.43,-71.7747,1,0
35.6667,-80.6834,-3.32808,1825.33,1835.83,-71.774,1,0
35.675,-80.6244,-3.32791,1824.73,1835.23,-71.7732,1,0
35.6833,-80.5654,-3.32775,1824.14,1834.64,-71.7722,1,0
35.6917,-80.5064,-3.32758,1823.54,1834.04,-71.7713,1,0
35.7,-80.4474,-3.32741,1822.94,1833.44,-71.7704,1,0
35.7083,-80.3884,-3.32725,1822.34,1832.84,-71.7695,1,0
35.7167,-80.3294,-3.32708,1821.74,1832.24,-71.7686,1,0
35.725,-80.2704,-3.32691,1821.15,1831.65,-71.7677,1,0
35.7333,-80.2114,-3.32675,1820.55,1831.05,-71.7668,1,0
35.7417,-80.1525,-3.32658,1819.95,1830.45,-71.7659,1,0
35.75,-80.0935,-3.32641,1819.35,1829.85,-71.765,1,0
35.7583,-80.0345,-3.32625,1818.75,1829.25,-71.7641,1,0
35.7667,-79.9755,-3.32608,1818.16,1828.66,-71.7633,1,0
35.775,-79.9165,-3.32591,1817.56,1828.06,-71.7624,1,0
35.7833,-79.8575,-3.32575,1816.96,1827.46,-71.7617,1,0
35.7917,-79.7985,-3.32558,1816.36,1826.86,-71.7612,1,0
35.8,-79.7395,-3.32541,1815.76,1826.26,-71.7609,1,0
35.8083,-79.6805,-3.32525,1815.17,1825.67,-71.7608,1,0
35.8167,-79.6215,-3.32508,1814.57,1825.07,-71.7608,1,0
35.825,-79.5625,-3.32491,1813.97,1824.47,-71.7609,1,0
35.8333,-79.5035,-3.32475,1813.37,1823.87,-71.7608,1,0
35.8417,-79.4445,-3.32458,1812.77,1823.27,-71.7605,1,0
35.85,-79.3855,-3.32441,1812.18,1822.68,-71.76,1,0
35.8583,-79.3266,-3.32425,1811.58,1822.08,-71.7594,1,0
35.8667,-79.2676,-3.32408,1810.98,1821.48,-71.7585,1,0
35.875,-79.2086,-3.32391,1810.38,1820.88,-71.7576,1,0
35.8833,-79.1496,-3.32375,1809.78,1820.28,-71.7566,1,0
35.8917,-79.0906,-3.32358,1809.19,1819.69,-71.7557,1,0
35.9,-79.0316,-3.32341,1808.59,1819.09,-71.7548,1,0
35.9083,-78.9726,-3.32325,1807.99,1818.49,-71.7539,1,0
35.9167,-78.9136,-3.32308,1807.39,1817.89,-71.753,1,0
35.925,-78.8546,-3.32292,1806.79,1817.29,-71.7521,1,0
35.9333,-78.7956,-3.32275,1806.2,1816.7,-71.7512,1,0
35.9417,-78.7366,-3.32258,1805.6,1816.1,-71.7504,1,0
35.95,-78.6776,-3.32242,1805,1815.5,-71.7495,1,0
35.9583,-78.6186,-3.32225,1804.4,1814.9,-71.7486,1,0
35.9667,-78.5596,-3.32208,1803.8,1814.3,-71.7477,1,0
35.975,-78.5006,-3.32192,1803.21,1813.71,-71.747,1,0
35.9833,-78.4416,-3.32175,1802.61,1813.11,-71.7465,1,0
35.9917,-78.3826,-3.32158,1802.01,1812.51,-71.7462,1,0
36,-78.3236,-3.32142,1801.41,1811.91,-71.746,1,0
36.0083,-78.2646,-3.32125,1800.81,1811.31,-71.746,1,0
36.0167,-78.2057,-3.32108,1800.22,1810.72,-71.7462,1,0
36.025,-78.1467,-3.32092,1799.62,1810.12,-71.7461,1,0
36.0333,-78.0877,-3.32075,1799.02,1809.52,-71.7457,1,0
36.0417,-78.0287,-3.32058,1798.42,1808.92,-71.7453,1,0
36.05,-77.9697,-3.32042,1797.82,1808.32,-71.7446,1,0
36.0583,-77.9107,-3.32025,1797.23,1807.73,-71.7438,1,0
36.0667,-77.8517,-3.32008,1796.63,1807.13,-71.7428,1,0
36.075,-77.7927,-3.31992,1796.03,1806.53,-71.7419,1,0
36.0833,-77.7337,-3.31975,1795.43,1805.93,-71.741,1,0
36.0917,-77.6747,-3.31958,1794.84,1805.34,-71.7401,1,0
36.1,-77.6157,-3.31942,1794.24,1804.74,-71.7392,1,0
36.1083,-77.5567,-3.31925,1793.64,1804.14,-71.7383,1,0
36.1167,-77.4977,-3.31908,1793.04,1803.54,-71.7374,1,0
36.125,-77.4387,-3.31892,1792.44,1802.94,-71.7365,1,0
